FID	IID	PRS_raw	PRS_std_within	PRS_std_EUR
0	HG00096	0.00013008	1.03769227788652	1.03769227788652
0	HG00097	-2.56046e-05	-0.861715526825129	-0.861715526825129
0	HG00099	-6.2909e-05	-1.31684254972968	-1.31684254972968
0	HG00100	-2.91536e-05	-0.905014596218773	-0.905014596218773
0	HG00101	4.82147e-06	-0.490506590137089	-0.490506590137088
0	HG00102	-0.000111674	-1.9117929918207	-1.9117929918207
0	HG00103	-7.21693e-05	-1.4298215219207	-1.4298215219207
0	HG00105	0.000135205	1.10021911097821	1.10021911097821
0	HG00106	6.581e-06	-0.469039694794683	-0.469039694794683
0	HG00107	-6.29023e-05	-1.31676080733324	-1.31676080733324
0	HG00108	0.00012937	1.02903002393626	1.02903002393626
0	HG00109	2.07562e-05	-0.296097184659778	-0.296097184659778
0	HG00110	-1.84031e-06	-0.571782688898764	-0.571782688898764
0	HG00111	6.07133e-05	0.19139372705303	0.19139372705303
0	HG00112	4.46536e-05	-0.00454035712310357	-0.00454035712310324
0	HG00113	6.71003e-05	0.269317411532377	0.269317411532377
0	HG00114	-2.32101e-05	-0.832501770368922	-0.832501770368922
0	HG00115	1.22319e-05	-0.400096693600955	-0.400096693600955
0	HG00116	-7.52135e-06	-0.64109340887286	-0.641093408872859
0	HG00117	0.000197284	1.8576051151732	1.8576051151732
0	HG00118	0.000190859	1.77921781710215	1.77921781710215
0	HG00119	0.00013441	1.09051982662545	1.09051982662545
0	HG00120	5.02846e-06	-0.487981238101645	-0.487981238101644
0	HG00121	8.06218e-05	0.4342845478542	0.434284547854201
0	HG00122	7.71898e-05	0.392412920308699	0.392412920308699
0	HG00123	-2.01591e-05	-0.79527847909814	-0.795278479098139
0	HG00125	-3.17857e-05	-0.9371271576589	-0.937127157658899
0	HG00126	2.46505e-05	-0.248585331760464	-0.248585331760464
0	HG00127	-1.51159e-05	-0.733749635264377	-0.733749635264377
0	HG00128	0.000166527	1.4823587141193	1.4823587141193
0	HG00129	-2.09711e-05	-0.8051851695314	-0.805185169531399
0	HG00130	3.1978e-05	-0.159187210886437	-0.159187210886436
0	HG00131	0.000211348	2.02919094553448	2.02919094553449
0	HG00132	4.46515e-05	-0.00456597787422412	-0.00456597787422379
0	HG00133	8.71785e-05	0.514278633031237	0.514278633031237
0	HG00136	-1.9035e-05	-0.781564057034067	-0.781564057034067
0	HG00137	0.00014493	1.21886758938148	1.21886758938148
0	HG00138	1.41176e-05	-0.377090479130514	-0.377090479130514
0	HG00139	7.70846e-06	-0.455284279528817	-0.455284279528817
0	HG00140	1.77013e-05	-0.333368057325499	-0.333368057325498
0	HG00141	-3.56038e-05	-0.98370934330327	-0.98370934330327
0	HG00142	0.000136782	1.11945907503394	1.11945907503394
0	HG00143	3.11769e-05	-0.168960917421023	-0.168960917421023
0	HG00145	3.04328e-05	-0.178039203568053	-0.178039203568053
0	HG00146	8.52982e-05	0.491338300492249	0.491338300492249
0	HG00148	8.96789e-05	0.544784407365378	0.544784407365378
0	HG00149	1.87338e-06	-0.52647434259939	-0.526474342599389
0	HG00150	8.84165e-05	0.529382675834655	0.529382675834655
0	HG00151	-4.30031e-05	-1.07398344985846	-1.07398344985846
0	HG00154	-3.01727e-05	-0.917447980726821	-0.917447980726821
0	HG00155	3.77662e-05	-0.088569100583735	-0.0885691005837347
0	HG00157	7.66775e-05	0.386162677071065	0.386162677071065
0	HG00158	6.27139e-05	0.215801762620492	0.215801762620493
0	HG00159	3.88767e-05	-0.0750206033840615	-0.0750206033840612
0	HG00160	-3.15483e-05	-0.934230792746515	-0.934230792746515
0	HG00171	0.000221891	2.15781931651707	2.15781931651707
0	HG00173	0.000159348	1.39477234636022	1.39477234636022
0	HG00174	1.84929e-05	-0.323710254188838	-0.323710254188838
0	HG00176	0.000205818	1.96172296758384	1.96172296758384
0	HG00177	8.09293e-05	0.438036157839702	0.438036157839702
0	HG00178	6.36314e-05	0.226995590788615	0.226995590788615
0	HG00179	-6.1562e-05	-1.30040866793953	-1.30040866793953
0	HG00180	3.36465e-05	-0.138830914103316	-0.138830914103316
0	HG00181	4.57158e-06	-0.493555337516851	-0.493555337516851
0	HG00182	4.20222e-05	-0.0366443783128567	-0.0366443783128564
0	HG00183	-4.47995e-05	-1.0959001723884	-1.0959001723884
