FID	IID	PRS_raw	PRS_std_within	PRS_std_EUR
0	HG01583	4.66829e-05	-1.25649608841349	0.0202178287096724
0	HG01586	2.54805e-05	-1.50723712106118	-0.238459034889028
0	HG01589	6.31086e-05	-1.06224463669288	0.220617243795379
0	HG01593	8.18882e-05	-0.84015580256511	0.449735080815629
0	HG02490	0.000132905	-0.2368276362075	1.07215828832243
0	HG02491	5.31601e-05	-1.17989627817193	0.099241985451433
0	HG02493	5.54311e-06	-1.74301805892197	-0.481702324023471
0	HG02494	0.000118638	-0.405550154072674	0.898095785352829
0	HG02597	-3.07681e-06	-1.84495782244593	-0.586868431165667
0	HG02600	0.000218174	0.771569390206291	2.11247058703378
0	HG02601	0.000164699	0.139170382507392	1.46005646028679
0	HG02603	0.000207242	0.642286810455672	1.97909627691507
0	HG02604	0.000318138	1.95375049176053	3.33206714180025
0	HG02648	0.000149326	-0.0426317670083668	1.27250036172706
0	HG02649	0.000118074	-0.412220056650368	0.891214783623324
0	HG02651	0.00012288	-0.355383971919168	0.949849702616237
0	HG02652	8.90161e-05	-0.755860769615564	0.536698010297442
0	HG02654	3.69853e-05	-1.37118056933094	-0.0980963598932574
0	HG02655	0.000100868	-0.615699389543631	0.681295429442701
0	HG02657	0.000157753	0.0570265113998357	1.37531277586632
0	HG02658	0.000168158	0.180076753103567	1.50225749748955
0	HG02660	0.000254089	1.19630263679827	2.5506464329827
0	HG02661	9.2013e-05	-0.720419225227105	0.573261262217929
0	HG02681	0.000233922	0.957806315372112	2.30460181972217
0	HG02682	0.000230941	0.922552805471216	2.26823255348874
0	HG02684	0.000154602	0.0197625698709112	1.33686944882789
0	HG02685	0.00010669	-0.546848019317863	0.752325911834865
0	HG02687	0.000197591	0.528153424325666	1.86135062497986
0	HG02688	5.7041e-05	-1.13400048931773	0.146590353557883
0	HG02694	7.85774e-05	-0.879309549824381	0.409342136620511
0	HG02696	0.000123282	-0.350629892422301	0.954754246402162
0	HG02697	9.89044e-05	-0.638921057454198	0.657338807109266
0	HG02699	9.79745e-05	-0.649918118459513	0.645993694505956
0	HG02700	0.000130213	-0.268663412340748	1.03931492545749
0	HG02724	0.000258336	1.24652794929378	2.60246135203449
0	HG02725	0.000213525	0.716589998213918	2.05575112419607
0	HG02727	3.30764e-05	-1.41740748810035	-0.145786338014647
0	HG02728	0.000153491	0.0066238078783265	1.32331485144938
0	HG02731	0.000393121	2.84050457861021	4.24688656145186
0	HG02733	0.000168122	0.179651014641161	1.5018182846132
0	HG02734	0.0001531	0.00199981513386138	1.3185445115979
0	HG02736	0.00027757	1.47399054890258	2.83712303158291
0	HG02737	0.000189084	0.42754906044545	1.75756218222649
0	HG02774	5.64881e-06	-1.74176804349207	-0.480412746217072
